frame,timestamp,image_filename,steer,throttle,brake
27,14.833862032741308,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000027.png,-0.0004970483714714646,0.8500000238418579,0.0
28,14.883862033486366,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000028.png,0.0,0.8500000238418579,0.0
29,14.933862034231424,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000029.png,0.0,0.8500000238418579,0.0
30,14.983862034976482,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000030.png,0.0,0.8500000238418579,0.0
31,15.03386203572154,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000031.png,0.0,0.8500000238418579,0.0
32,15.083862036466599,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000032.png,0.0012311208993196487,0.8500000238418579,0.0
33,15.133862037211657,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000033.png,0.0008796547190286219,0.5673437714576721,0.0
34,15.183862037956715,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000034.png,-0.00035146623849868774,0.336303174495697,0.0
35,15.233862038701773,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000035.png,0.0,0.22313199937343597,0.0
36,15.28386203944683,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000036.png,0.0012311208993196487,0.0,1.0
37,15.333862040191889,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000037.png,-0.00035146623849868774,0.0,1.0
38,15.383862040936947,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000038.png,0.0,0.0,1.0
39,15.433862041682005,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000039.png,0.001741067972034216,0.0,1.0
40,15.483862042427063,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000040.png,-0.0004970483714714646,0.0,1.0
41,15.533862043172121,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000041.png,0.0012311208993196487,0.0,1.0
42,15.583862043917179,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000042.png,-0.00035146623849868774,0.0,1.0
43,15.633862044662237,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000043.png,0.0012311208993196487,0.0,1.0
44,15.683862045407295,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000044.png,-0.00035146623849868774,0.0,1.0
45,15.733862046152353,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000045.png,0.0,0.0,1.0
46,15.783862046897411,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000046.png,0.0,0.0,1.0
47,15.83386204764247,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000047.png,0.0,0.0,1.0
48,15.883862048387527,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000048.png,0.0,0.0,1.0
49,15.933862049132586,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000049.png,0.0,0.0,1.0
50,15.983862049877644,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000050.png,0.001741067972034216,0.0,1.0
51,16.0338620506227,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000051.png,-0.0004970483714714646,0.0,1.0
52,16.08386205136776,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000052.png,0.0,0.0,1.0
53,16.133862052112818,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000053.png,0.0,0.0,1.0
54,16.183862052857876,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000054.png,0.001741067972034216,0.0,1.0
55,16.233862053602934,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000055.png,-0.0004970483714714646,0.0,1.0
56,16.283862054347992,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000056.png,0.0012311208993196487,0.0,1.0
57,16.33386205509305,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000057.png,-0.00035146623849868774,0.0,1.0
58,16.383862055838108,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000058.png,0.0,0.0,1.0
59,16.433862056583166,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000059.png,0.0,0.0,1.0
60,16.483862057328224,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000060.png,0.0,0.0,1.0
61,16.533862058073282,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000061.png,0.0,0.0,1.0
62,16.58386205881834,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000062.png,0.0,0.0,1.0
63,16.6338620595634,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000063.png,0.0,0.0,1.0
64,16.683862060308456,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000064.png,0.0,0.0,1.0
65,16.733862061053514,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000065.png,0.0,0.0,1.0
66,16.783862061798573,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000066.png,0.0,0.0,1.0
67,16.83386206254363,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000067.png,0.0,0.0,1.0
68,16.88386206328869,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000068.png,0.0,0.0,1.0
69,16.933862064033747,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000069.png,0.0,0.0,1.0
70,16.983862064778805,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000070.png,0.0,0.0,1.0
71,17.033862065523863,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000071.png,0.0,0.0,1.0
72,17.08386206626892,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000072.png,0.0,0.0,1.0
73,17.13386206701398,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000073.png,0.0,0.0,1.0
74,17.183862067759037,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000074.png,0.0,0.0,1.0
75,17.233862068504095,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000075.png,0.0,0.0,1.0
76,17.283862069249153,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000076.png,0.0,0.0,1.0
77,17.33386206999421,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000077.png,0.0,0.0,1.0
78,17.38386207073927,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000078.png,0.0,0.0,1.0
79,17.433862071484327,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000079.png,0.0,0.0,1.0
80,17.483862072229385,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000080.png,0.0,0.0,1.0
81,17.533862072974443,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000081.png,0.0,0.0,1.0
82,17.5838620737195,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000082.png,0.0,0.0,1.0
83,17.63386207446456,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000083.png,0.0,0.0,1.0
84,17.683862075209618,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000084.png,0.0,0.0,1.0
85,17.733862075954676,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000085.png,0.0,0.0,1.0
86,17.783862076699734,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000086.png,0.0,0.0,1.0
87,17.833862077444792,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000087.png,0.0,0.0,1.0
88,17.88386207818985,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000088.png,0.0,0.0,1.0
89,17.933862078934908,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000089.png,0.0,0.0,1.0
90,17.983862079679966,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000090.png,0.0,0.0,1.0
91,18.033862080425024,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000091.png,0.0,0.0,1.0
92,18.083862081170082,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000092.png,0.0,0.0,1.0
93,18.13386208191514,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000093.png,0.0,0.0,1.0
94,18.183862082660198,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000094.png,0.0,0.0,1.0
95,18.233862083405256,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000095.png,0.0,0.0,1.0
96,18.283862084150314,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000096.png,0.0,0.0,1.0
97,18.333862084895372,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000097.png,0.0,0.0,1.0
98,18.38386208564043,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000098.png,0.0,0.0,1.0
99,18.43386208638549,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000099.png,0.0,0.0,1.0
100,18.483862087130547,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000100.png,0.0,0.0,1.0
101,18.533862087875605,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000101.png,0.0,0.0,1.0
102,18.583862088620663,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000102.png,0.0,0.0,1.0
103,18.63386208936572,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000103.png,0.0,0.0,1.0
104,18.68386209011078,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000104.png,0.0,0.0,1.0
105,18.733862090855837,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000105.png,0.0,0.0,1.0
106,18.783862091600895,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000106.png,0.0,0.0,1.0
107,18.833862092345953,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000107.png,0.0,0.0,1.0
108,18.88386209309101,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000108.png,0.0,0.0,1.0
109,18.93386209383607,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000109.png,0.0,0.0,1.0
110,18.983862094581127,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000110.png,0.0,0.0,1.0
111,19.033862095326185,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000111.png,0.0,0.0,1.0
112,19.083862096071243,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000112.png,0.0,0.0,1.0
113,19.1338620968163,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000113.png,0.0,0.0,1.0
114,19.18386209756136,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000114.png,0.0,0.0,1.0
115,19.233862098306417,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000115.png,0.0,0.0,1.0
116,19.283862099051476,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000116.png,0.0,0.0,1.0
117,19.333862099796534,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000117.png,0.0,0.0,1.0
118,19.38386210054159,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000118.png,0.0,0.0,1.0
119,19.43386210128665,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000119.png,0.0,0.0,1.0
120,19.483862102031708,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000120.png,0.0,0.0,1.0
121,19.533862102776766,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000121.png,0.0,0.0,1.0
122,19.583862103521824,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000122.png,0.0,0.0,1.0
123,19.633862104266882,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000123.png,0.0,0.0,1.0
124,19.68386210501194,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000124.png,0.0,0.0,1.0
125,19.733862105756998,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000125.png,0.0,0.0,1.0
126,19.783862106502056,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000126.png,0.0,0.0,1.0
127,19.833862107247114,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000127.png,0.0,0.0,1.0
128,19.883862107992172,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000128.png,0.0,0.0,1.0
129,19.93386210873723,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000129.png,0.0,0.0,1.0
130,19.98386210948229,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000130.png,0.0,0.0,1.0
131,20.033862110227346,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000131.png,0.0,0.0,1.0
132,20.083862110972404,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000132.png,0.0,0.0,1.0
133,20.133862111717463,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000133.png,0.0,0.0,1.0
134,20.18386211246252,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000134.png,0.0,0.0,1.0
135,20.23386211320758,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000135.png,0.0,0.0,1.0
136,20.283862113952637,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000136.png,0.0,0.0,1.0
137,20.333862114697695,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000137.png,0.0,0.0,1.0
138,20.383862115442753,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000138.png,0.0,0.0,1.0
139,20.43386211618781,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000139.png,0.0,0.0,1.0
140,20.48386211693287,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000140.png,0.0,0.0,1.0
141,20.533862117677927,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000141.png,0.0,0.0,1.0
142,20.583862118422985,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000142.png,0.0,0.0,1.0
143,20.633862119168043,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000143.png,0.0,0.0,1.0
144,20.6838621199131,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000144.png,0.0,0.0,1.0
145,20.73386212065816,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000145.png,0.0,0.0,1.0
146,20.783862121403217,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000146.png,0.0,0.0,1.0
147,20.833862122148275,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000147.png,0.0,0.0,1.0
148,20.883862122893333,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000148.png,0.0,0.0,1.0
149,20.93386212363839,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000149.png,0.0,0.0,1.0
150,20.98386212438345,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000150.png,0.0,0.0,1.0
151,21.033862125128508,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000151.png,0.0,0.0,1.0
152,21.083862125873566,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000152.png,0.0,0.0,1.0
153,21.133862126618624,C:\Users\okeiy\OneDrive - University of Salford\Documents\Sch Notes\Dissertation\Codes\Carla_dataset\recorded_images\frame_000153.png,0.0,0.0,1.0
